dept_co,dept_nombre,muni_co,muni_nombre,mesas_total,mesas_escrutadas,pct_mesas_escrutadas,total_votantes,pct_participacion,total_abstencion,votos_nulos,votos_no_marcados,votos_blancos,votos_validos,codcan,codpar,candidato_presidente,candidato_vicepresidente,votos_candidato,pct_votos_candidato
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,10,0.31
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,10,0.31
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.21
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,6,0.18
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,4,0.12
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.12
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,4,0.12
17,CHOCO,17027,MEDIO SAN JUAN,29,29,100.0,3283,41.75,4579,56,23,47,3204,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,0.06
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,11627,59.14
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,5201,26.45
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1460,7.42
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,444,2.25
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,329,1.67
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,143,0.72
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,31,0.15
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,28,0.14
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,25,0.12
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,18,0.09
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,17,0.08
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,8,0.04
29,TOLIMA,29079,MELGAR,99,99,100.0,19925,60.62,12943,245,23,322,19657,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,4,0.02
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,6154,75.48
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1206,14.79
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,356,4.36
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,70,0.85
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,46,0.56
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,26,0.31
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,15,0.18
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,0.12
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,9,0.11
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,7,0.08
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,0.03
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,3,0.03
11,CAUCA,11046,MERCADERES,48,48,100.0,8381,59.99,5588,136,92,246,8153,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,0.02
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,2625,50.24
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2060,39.43
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,168,3.21
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,104,1.99
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,61,1.16
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,30,0.57
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,13,0.24
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,0.19
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,8,0.15
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.07
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,4,0.07
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,0.03
52,META,52044,MESETAS,28,28,100.0,5332,56.89,4039,81,27,134,5224,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,6119,49.67
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,3081,25.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,2013,16.34
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,849,6.89
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,153,1.24
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,11,0.08
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,0.04
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,4,0.03
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,2,0.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,1,0.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.01
88,CONSULADOS,88590,MEXICO,80,80,100.0,12324,55.95,9702,5,0,78,12319,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1204,47.43
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1123,44.24
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,63,2.48
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,34,1.33
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,24,0.94
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,11,0.43
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,9,0.35
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,2,0.07
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.07
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,1,0.03
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.03
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
44,CAQUETA,44016,MILAN,22,22,100.0,2571,38.11,4174,26,7,64,2538,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2562,50.97
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1900,37.8
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,238,4.73
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,115,2.28
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,48,0.95
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,40,0.79
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,8,0.15
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,4,0.07
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,3,0.05
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,3,0.05
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,0.05
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,1,0.01
07,BOYACA,07151,MIRAFLORES,23,23,100.0,5073,66.49,2556,39,8,100,5026,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,788,69.73
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,213,18.84
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,40,3.53
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,19,1.68
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,16,1.41
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,15,1.32
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,0.26
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,2,0.17
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.17
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,1,0.08
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.08
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
54,GUAVIARE,54012,MIRAFLORES,15,15,100.0,1160,31.64,2506,24,6,30,1130,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,11184,75.54
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2523,17.04
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,430,2.9
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,220,1.48
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,93,0.62
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,56,0.37
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,13,0.08
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,11,0.07
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,8,0.05
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.02
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,4,0.02
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,0.02
11,CAUCA,11049,MIRANDA,70,70,100.0,15067,67.86,7136,226,36,256,14805,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,89,92.7
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4,4.16
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1,1.04
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,0,0.0
60,AMAZONAS,60019,MIRITI PARANA,3,3,100.0,96,17.14,464,0,0,2,96,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,3196,51.89
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1887,30.63
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,573,9.3
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,142,2.3
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,125,2.02
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,55,0.89
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,19,0.3
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,15,0.24
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,13,0.21
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,9,0.14
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,7,0.11
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,0.04
24,RISARALDA,24062,MISTRATO,40,40,100.0,6337,49.68,6417,136,42,114,6159,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
68,VAUPES,68001,MITU,64,64,100.0,7511,37.56,12482,38,23,121,7450,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,5531,74.24
